order_id,vendor_id,order_amount,order_time,delivery_status,customer_rating,refund_requested
2515,150,4126,4/25/2026,Delivered,4.7,FALSE
2516,23,5109,5/1/2026,Failed,,FALSE
2517,217,5087,4/19/2026,Delivered,3.5,TRUE
2518,204,12027,4/22/2026,Failed,,FALSE
2519,29,9731,5/13/2026,Delivered,4.5,FALSE
2520,213,19115,5/2/2026,Delivered,3.6,FALSE
2521,137,10668,5/12/2026,Delivered,4.2,TRUE
2522,227,7425,4/23/2026,Failed,,TRUE
2523,17,16436,5/5/2026,Failed,,TRUE
2524,131,9839,4/23/2026,Failed,,TRUE
2525,132,12139,5/9/2026,Delivered,4.3,TRUE
2526,12,19721,4/21/2026,Delivered,5,TRUE
2527,178,6689,5/6/2026,Delivered,4.3,FALSE
2528,186,20297,4/15/2026,Delivered,4.1,FALSE
2529,9,11043,4/16/2026,Delivered,4.2,FALSE
2530,11,12952,5/10/2026,Delivered,4.8,FALSE
2531,155,8998,4/20/2026,Delivered,4.5,TRUE
2532,142,11791,4/29/2026,Delivered,5,TRUE
2533,21,10361,4/28/2026,Delivered,4.9,FALSE
2534,198,12581,4/19/2026,Delivered,4.1,FALSE
2535,140,18465,5/1/2026,Failed,,TRUE
2536,9,21223,4/23/2026,Delivered,4.6,FALSE
2537,192,15133,5/13/2026,Delivered,4.4,FALSE
2538,98,17046,5/9/2026,Delivered,4.5,FALSE
2539,135,5136,4/22/2026,Failed,,FALSE
2540,119,8430,4/19/2026,Delivered,4.9,FALSE
2541,90,15410,5/8/2026,Failed,,FALSE
2542,157,10134,4/23/2026,Delivered,4.9,FALSE
2543,93,18069,5/13/2026,Delivered,4.8,FALSE
2544,73,12795,4/22/2026,Failed,,FALSE
2545,91,13197,5/14/2026,Delivered,4.7,TRUE
2546,176,9790,4/30/2026,Failed,,TRUE
2547,170,20208,5/6/2026,Delivered,4.3,FALSE
2548,238,7477,5/11/2026,Delivered,4.2,FALSE
2549,238,5062,5/3/2026,Delivered,4.6,FALSE
2550,94,10411,5/6/2026,Failed,,FALSE
2551,240,8910,4/20/2026,Delivered,5,TRUE
2552,170,19898,5/11/2026,Delivered,4.9,FALSE
2553,169,14891,4/17/2026,Delivered,4.7,FALSE
2554,58,13423,4/30/2026,Delivered,4.7,FALSE
2555,121,16612,4/26/2026,Delivered,4.1,FALSE
2556,44,9330,5/2/2026,Delivered,3.9,TRUE
2557,132,17964,4/21/2026,Delivered,4.6,TRUE
2558,157,6826,4/26/2026,Failed,,FALSE
2559,34,20864,5/8/2026,Failed,,FALSE
2560,59,16713,4/23/2026,Failed,,FALSE
2561,49,14557,5/4/2026,Delivered,3.9,FALSE
2562,94,13946,4/16/2026,Delivered,4.2,FALSE
2563,207,10751,5/1/2026,Delivered,3.2,FALSE
2564,93,11120,4/17/2026,Delivered,4.6,FALSE
2565,93,14181,5/7/2026,Delivered,4.7,FALSE
2566,202,6374,5/13/2026,Delivered,2.7,TRUE
2567,33,13410,4/19/2026,Delivered,4.7,FALSE
2568,103,10087,5/9/2026,Failed,,FALSE
2569,231,5252,4/18/2026,Failed,,FALSE
2570,149,11494,4/30/2026,Failed,,FALSE
2571,155,18811,5/10/2026,Delivered,4,TRUE
2572,234,20406,5/11/2026,Delivered,4.1,FALSE
2573,181,16303,5/12/2026,Delivered,4.6,FALSE
2574,196,8059,5/10/2026,Delivered,4.1,FALSE
2575,69,21099,5/9/2026,Delivered,4.2,FALSE
2576,232,15418,5/3/2026,Failed,,FALSE
2577,145,17780,5/11/2026,Failed,,FALSE
2578,188,16865,4/24/2026,Failed,,FALSE
2579,16,7602,4/28/2026,Delivered,4.1,FALSE
2580,140,4129,4/30/2026,Delivered,4.4,FALSE
2581,50,11149,4/21/2026,Delivered,4.9,FALSE
2582,227,15210,5/6/2026,Delivered,3.1,FALSE
2583,111,6878,4/24/2026,Delivered,4.2,FALSE
2584,94,20163,4/28/2026,Failed,,FALSE
2585,183,9137,5/5/2026,Delivered,4.5,TRUE
2586,183,16093,5/4/2026,Failed,,FALSE
2587,55,6028,5/5/2026,Failed,,FALSE
2588,226,20796,5/2/2026,Delivered,3.6,TRUE
2589,220,17451,4/18/2026,Failed,,FALSE
2590,64,19960,5/8/2026,Delivered,4.4,FALSE
2591,182,15270,4/15/2026,Delivered,4.4,FALSE
2592,90,4222,5/8/2026,Delivered,4,FALSE
2593,207,10994,4/19/2026,Delivered,4,FALSE
2594,170,17569,4/30/2026,Failed,,TRUE
2595,158,14741,5/11/2026,Delivered,4.5,FALSE
2596,1,19348,5/8/2026,Cancelled,,TRUE
2597,8,21042,5/14/2026,Delivered,4.3,FALSE
2598,214,14226,5/3/2026,Delivered,2.6,TRUE
2599,64,15624,4/29/2026,Failed,,FALSE
2600,26,9040,5/8/2026,Delivered,4.7,FALSE
2601,38,9437,4/28/2026,Delivered,4.9,TRUE
2602,245,20462,4/17/2026,Delivered,4.9,FALSE
2603,135,7142,5/10/2026,Delivered,4.7,FALSE
2604,130,19656,4/16/2026,Delivered,3.8,FALSE
2605,159,12635,4/23/2026,Delivered,3.9,FALSE
2606,190,10794,4/18/2026,Delivered,4.3,TRUE
2607,133,11424,4/29/2026,Delivered,4.6,FALSE
2608,236,19775,5/13/2026,Delivered,4,TRUE
2609,78,4439,5/12/2026,Delivered,4.1,FALSE
2610,128,18586,5/10/2026,Delivered,4.5,TRUE
2611,197,12794,4/22/2026,Delivered,4.1,FALSE
2612,29,14765,4/29/2026,Failed,,TRUE
2613,154,6950,4/16/2026,Delivered,4.2,FALSE
2614,180,10242,5/10/2026,Delivered,4.2,TRUE
2615,100,17812,4/15/2026,Delivered,4.6,TRUE
2616,117,10486,4/16/2026,Failed,,FALSE
2617,170,8558,4/29/2026,Delivered,4.9,FALSE
2618,182,12398,5/3/2026,Delivered,4.2,FALSE
2619,176,6611,4/23/2026,Delivered,4.8,FALSE
2620,162,6511,5/1/2026,Delivered,3.9,TRUE
2621,120,19853,5/10/2026,Delivered,4.5,FALSE
2622,75,20821,4/17/2026,Delivered,4.6,FALSE
2623,241,10028,5/5/2026,Delivered,4.7,FALSE
2624,244,10720,5/9/2026,Failed,,TRUE
2625,65,14386,5/9/2026,Failed,,FALSE
2626,67,15528,4/23/2026,Failed,,FALSE
2627,195,20114,5/9/2026,Delivered,4.9,FALSE
2628,143,18399,5/2/2026,Failed,,FALSE
2629,25,16509,4/16/2026,Delivered,4.7,FALSE
2630,88,18854,4/24/2026,Delivered,3.8,FALSE
2631,13,9324,4/19/2026,Delivered,4.8,FALSE
2632,191,5284,5/6/2026,Delivered,4.9,TRUE
2633,121,21008,4/23/2026,Failed,,FALSE
2634,196,14756,4/25/2026,Delivered,4.2,TRUE
2635,88,11713,4/30/2026,Failed,,FALSE
2636,191,12844,4/18/2026,Delivered,4.2,TRUE
2637,13,8604,4/24/2026,Failed,,TRUE
2638,232,13702,5/8/2026,Delivered,4.6,TRUE
2639,175,19851,4/24/2026,Failed,,FALSE
2640,109,4696,5/12/2026,Failed,,FALSE
2641,135,8539,5/14/2026,Delivered,4.1,FALSE
2642,203,15363,4/15/2026,Delivered,3.1,FALSE
2643,97,8345,4/16/2026,Failed,,FALSE
2644,93,9577,5/3/2026,Failed,,FALSE
2645,173,11391,4/24/2026,Delivered,4.5,FALSE
2646,190,18055,4/20/2026,Failed,,FALSE
2647,142,7262,4/28/2026,Delivered,4.8,TRUE
2648,152,15767,4/14/2026,Delivered,4.5,FALSE
2649,196,13301,4/26/2026,Delivered,4.2,TRUE
2650,49,4717,4/30/2026,Delivered,3.9,TRUE
2651,47,21434,4/23/2026,Delivered,4.4,FALSE
2652,73,4102,5/3/2026,Delivered,3.9,TRUE
2653,55,8022,4/25/2026,Failed,,FALSE
2654,202,12004,5/2/2026,Failed,,TRUE
2655,33,6960,5/4/2026,Delivered,4.3,FALSE
2656,105,18298,4/16/2026,Failed,,FALSE
2657,199,13453,4/22/2026,Delivered,4.3,FALSE
2658,14,9020,4/21/2026,Failed,,FALSE
2659,23,5570,5/13/2026,Delivered,4.3,TRUE
2660,71,20319,4/26/2026,Delivered,3.8,FALSE
2661,29,14268,4/27/2026,Delivered,4.6,TRUE
2662,154,10720,5/5/2026,Delivered,3.9,TRUE
2663,242,15813,5/12/2026,Failed,,FALSE
2664,158,4716,4/29/2026,Delivered,4.2,FALSE
2665,229,16627,4/24/2026,Delivered,2.6,FALSE
2666,241,4219,4/27/2026,Delivered,4.2,FALSE
2667,42,9752,5/4/2026,Delivered,4.8,TRUE
2668,57,15953,4/15/2026,Failed,,TRUE
2669,63,5783,5/4/2026,Failed,,FALSE
2670,45,16007,5/4/2026,Delivered,4.4,FALSE
2671,25,14191,5/2/2026,Delivered,4.8,TRUE
2672,104,20877,4/28/2026,Delivered,3.9,TRUE
2673,123,4772,4/23/2026,Delivered,3.8,TRUE
2674,189,17077,5/8/2026,Delivered,4.3,TRUE
2675,66,17475,4/26/2026,Delivered,4.5,TRUE
2676,242,13172,5/13/2026,Failed,,FALSE
2677,71,14782,4/15/2026,Delivered,4.7,TRUE
2678,124,14797,5/3/2026,Failed,,FALSE
2679,159,5527,4/16/2026,Delivered,4.2,FALSE
2680,113,9055,5/6/2026,Delivered,4.8,FALSE
2681,171,9888,4/20/2026,Delivered,4.4,TRUE
2682,111,17634,4/25/2026,Delivered,4.2,TRUE
2683,194,12814,4/17/2026,Delivered,4.1,FALSE
2684,78,20815,4/20/2026,Delivered,4.2,FALSE
2685,94,20330,4/20/2026,Delivered,5,FALSE
2686,57,18863,4/22/2026,Failed,,FALSE
2687,77,14760,5/8/2026,Delivered,4.8,FALSE
2688,193,9310,4/17/2026,Delivered,4,FALSE
2689,132,14471,4/23/2026,Delivered,4.7,FALSE
2690,85,15495,5/10/2026,Delivered,4,FALSE
2691,182,18572,4/30/2026,Delivered,4.3,FALSE
2692,204,8873,4/22/2026,Failed,,FALSE
2693,152,10145,4/26/2026,Delivered,4.1,FALSE
2694,108,18636,5/3/2026,Failed,,FALSE
2695,23,7401,4/28/2026,Delivered,4.3,TRUE
2696,156,14505,5/10/2026,Delivered,4,TRUE
2697,19,21668,4/28/2026,Failed,,FALSE
2698,135,11869,4/28/2026,Delivered,4,FALSE
2699,39,10504,5/12/2026,Delivered,4.8,FALSE
2700,81,5934,4/27/2026,Delivered,4.7,FALSE
2701,226,16361,4/19/2026,Delivered,3.8,TRUE
2702,160,5078,4/20/2026,Delivered,5,FALSE
2703,206,8989,5/3/2026,Delivered,2.8,TRUE
2704,174,14866,4/24/2026,Delivered,4.8,FALSE
2705,46,4413,4/18/2026,Delivered,4,FALSE
2706,110,7657,5/11/2026,Delivered,3.9,FALSE
2707,224,15054,5/8/2026,Delivered,2.7,FALSE
2708,72,19217,4/24/2026,Delivered,4.4,FALSE
2709,50,20054,4/20/2026,Delivered,3.9,FALSE
2710,70,16081,5/9/2026,Failed,,TRUE
2711,127,7841,4/16/2026,Delivered,4.3,FALSE
2712,127,11966,5/7/2026,Failed,,TRUE
2713,11,13743,5/7/2026,Delivered,4.9,FALSE
2714,140,11860,4/19/2026,Delivered,3.8,FALSE
2715,144,15081,4/19/2026,Failed,,FALSE
2716,107,6601,4/25/2026,Delivered,4,TRUE
2717,116,7728,4/16/2026,Delivered,4.3,FALSE
2718,73,16869,5/3/2026,Delivered,4.5,TRUE
2719,134,21292,4/23/2026,Delivered,4.3,FALSE
2720,244,4394,4/18/2026,Delivered,4.3,FALSE
2721,139,11853,4/17/2026,Failed,,TRUE
2722,29,11873,4/26/2026,Delivered,4.1,FALSE
2723,76,12614,5/5/2026,Delivered,4.8,FALSE
2724,181,13309,5/14/2026,Delivered,5,FALSE
2725,105,4864,5/2/2026,Delivered,4.6,FALSE
2726,48,5663,5/5/2026,Delivered,3.9,FALSE
2727,75,12156,4/21/2026,Delivered,4.8,FALSE
2728,81,19678,5/5/2026,Delivered,4.3,FALSE
2729,51,13369,5/13/2026,Delivered,4.5,FALSE
2730,162,15783,4/16/2026,Delivered,4.5,FALSE
2731,121,20109,5/8/2026,Delivered,4.8,FALSE
2732,58,14847,4/23/2026,Delivered,4.7,FALSE
2733,78,18711,4/24/2026,Delivered,4.7,FALSE
2734,156,17695,4/29/2026,Delivered,4.4,FALSE
2735,56,8422,4/16/2026,Delivered,4.8,FALSE
2736,235,8902,5/12/2026,Delivered,4.3,FALSE
2737,51,4870,4/15/2026,Delivered,4.1,FALSE
2738,172,19017,4/21/2026,Delivered,4.1,TRUE
2739,53,16784,5/1/2026,Delivered,4.6,FALSE
2740,232,4761,4/26/2026,Failed,,FALSE
2741,2,9170,4/23/2026,Cancelled,,TRUE
2742,190,17577,5/1/2026,Failed,,TRUE
2743,182,20979,5/6/2026,Delivered,4.7,TRUE
2744,148,20864,4/24/2026,Delivered,4,TRUE
2745,15,7724,4/17/2026,Delivered,3.9,FALSE
2746,118,10886,5/3/2026,Delivered,3.8,FALSE
2747,138,7577,5/2/2026,Delivered,4.3,FALSE
2748,180,17506,4/21/2026,Failed,,FALSE
2749,183,18288,4/28/2026,Failed,,FALSE
2750,44,4295,5/9/2026,Delivered,4.1,TRUE
2751,114,12394,4/17/2026,Failed,,FALSE
2752,61,12339,4/25/2026,Failed,,FALSE
2753,72,21059,4/23/2026,Delivered,4.2,FALSE
2754,101,12372,4/23/2026,Failed,,TRUE
2755,26,14768,4/30/2026,Delivered,3.8,TRUE
2756,136,5220,5/5/2026,Delivered,4.2,FALSE
2757,144,6987,4/15/2026,Delivered,4.7,FALSE
2758,159,8853,5/5/2026,Delivered,4.6,FALSE
2759,107,4435,4/17/2026,Failed,,FALSE
2760,244,15033,4/26/2026,Delivered,4.1,FALSE
2761,19,18422,5/13/2026,Delivered,4.7,TRUE
2762,124,17746,5/10/2026,Delivered,5,FALSE
2763,47,20793,4/28/2026,Failed,,FALSE
2764,186,16857,5/11/2026,Delivered,4,FALSE
2765,59,5677,4/22/2026,Failed,,FALSE
2766,113,7964,4/21/2026,Delivered,3.8,FALSE
2767,41,7501,5/11/2026,Delivered,4.8,TRUE
2768,46,11684,4/29/2026,Delivered,3.8,FALSE
2769,23,6941,4/17/2026,Delivered,4.7,FALSE
2770,241,5190,4/19/2026,Failed,,FALSE
2771,189,12883,4/17/2026,Delivered,4.8,TRUE
2772,99,15102,5/4/2026,Delivered,4.9,TRUE
2773,75,14387,5/9/2026,Delivered,4.4,FALSE
2774,188,16275,5/10/2026,Delivered,4.1,FALSE
2775,11,11810,4/15/2026,Delivered,4.9,FALSE
2776,87,12980,4/22/2026,Failed,,FALSE
2777,167,9406,4/30/2026,Delivered,4.8,FALSE
2778,157,8025,5/2/2026,Delivered,4.4,FALSE
2779,47,20669,4/16/2026,Delivered,4.7,TRUE
2780,120,14198,4/21/2026,Delivered,4.1,FALSE
2781,175,12661,4/19/2026,Delivered,4.9,FALSE
2782,21,11841,4/25/2026,Failed,,FALSE
2783,118,12517,4/14/2026,Delivered,4.9,FALSE
2784,37,9544,5/3/2026,Failed,,TRUE
2785,114,14592,4/14/2026,Failed,,TRUE
2786,69,9156,5/11/2026,Delivered,4,FALSE
2787,94,14682,4/17/2026,Delivered,3.9,FALSE
2788,243,17274,5/3/2026,Delivered,4.4,TRUE
2789,30,20819,5/12/2026,Delivered,3.8,FALSE
2790,53,4588,4/20/2026,Delivered,4.6,FALSE
2791,196,10431,4/25/2026,Delivered,4,FALSE
2792,90,9943,4/16/2026,Delivered,5,FALSE
2793,173,4004,5/11/2026,Delivered,4.9,FALSE
2794,139,5936,5/11/2026,Delivered,4.8,FALSE
2795,83,6495,4/18/2026,Failed,,FALSE
2796,48,15582,4/15/2026,Delivered,4.5,TRUE
2797,193,9107,5/7/2026,Failed,,FALSE
2798,187,6931,5/12/2026,Failed,,TRUE
2799,103,21131,5/3/2026,Delivered,4.6,FALSE
2800,115,11523,4/28/2026,Delivered,4.6,FALSE
2801,62,8332,5/14/2026,Delivered,3.8,FALSE
2802,21,14578,5/3/2026,Delivered,3.9,FALSE
2803,128,6270,5/6/2026,Delivered,4.7,FALSE
2804,193,9759,4/26/2026,Delivered,4.3,TRUE
2805,38,20738,5/8/2026,Delivered,4.9,FALSE
2806,185,4609,5/14/2026,Delivered,4,TRUE
2807,23,4880,4/26/2026,Delivered,4,TRUE
2808,141,12343,5/1/2026,Failed,,FALSE
2809,128,6392,5/6/2026,Delivered,4.6,TRUE
2810,231,14198,5/7/2026,Delivered,4.8,FALSE
2811,50,21177,4/21/2026,Failed,,FALSE
2812,138,19759,5/6/2026,Delivered,3.9,FALSE
2813,43,8320,5/10/2026,Failed,,FALSE
2814,60,16974,5/2/2026,Failed,,FALSE
2815,236,4166,4/25/2026,Delivered,4.8,FALSE
2816,107,10069,4/21/2026,Delivered,4.7,TRUE
2817,142,7631,4/28/2026,Delivered,4.6,FALSE
2818,220,17393,4/22/2026,Delivered,3.1,FALSE
2819,150,21885,5/3/2026,Delivered,4.7,TRUE
2820,216,18405,4/27/2026,Delivered,3.4,FALSE
2821,84,13698,4/22/2026,Failed,,FALSE
2822,83,9987,5/2/2026,Failed,,FALSE
2823,135,18932,4/15/2026,Failed,,TRUE
2824,172,14294,5/5/2026,Delivered,4.3,FALSE
2825,87,20047,4/29/2026,Delivered,4.6,FALSE
2826,164,8575,4/21/2026,Delivered,4.4,FALSE
2827,16,7992,4/16/2026,Failed,,FALSE
2828,114,4041,5/6/2026,Delivered,4.8,FALSE
2829,80,13635,5/4/2026,Failed,,FALSE
2830,142,19634,5/10/2026,Delivered,4.4,FALSE
2831,164,7841,4/25/2026,Delivered,4.8,FALSE
2832,112,14094,5/4/2026,Delivered,4.5,FALSE
2833,60,4256,4/20/2026,Failed,,FALSE
2834,95,15643,5/1/2026,Failed,,FALSE
2835,32,6338,4/24/2026,Delivered,4.6,FALSE
2836,189,8628,5/4/2026,Delivered,4,TRUE
2837,50,10506,5/4/2026,Delivered,5,FALSE
2838,194,13876,5/4/2026,Delivered,5,FALSE
2839,38,19355,5/6/2026,Delivered,3.9,FALSE
2840,236,18300,5/6/2026,Delivered,3.9,FALSE
2841,129,10076,5/6/2026,Failed,,FALSE
2842,137,16024,5/3/2026,Delivered,4.2,FALSE
2843,30,10358,5/7/2026,Failed,,FALSE
2844,154,21009,5/2/2026,Delivered,5,FALSE
2845,49,6625,4/30/2026,Delivered,4.4,FALSE
2846,233,15368,4/30/2026,Delivered,4.8,FALSE
2847,242,17622,5/3/2026,Delivered,4.1,TRUE
2848,57,15179,4/20/2026,Failed,,FALSE
2849,227,8082,5/10/2026,Failed,,FALSE
2850,158,17875,4/24/2026,Failed,,FALSE
2851,181,10640,4/26/2026,Delivered,4.3,FALSE
2852,6,14277,4/25/2026,Delivered,4.6,FALSE
2853,119,17495,4/23/2026,Delivered,4.8,FALSE
2854,28,6413,5/12/2026,Delivered,4.5,FALSE
2855,135,12898,4/23/2026,Delivered,4.5,FALSE
2856,14,18151,5/2/2026,Delivered,4.2,FALSE
2857,122,9282,5/7/2026,Delivered,4.9,FALSE
2858,187,21353,5/11/2026,Delivered,4.8,FALSE
2859,47,9052,5/4/2026,Failed,,FALSE
2860,150,10548,5/2/2026,Failed,,FALSE
2861,222,9397,4/29/2026,Delivered,4,TRUE
2862,94,7326,4/24/2026,Delivered,4.9,FALSE
2863,170,14792,5/3/2026,Delivered,3.9,FALSE
2864,77,17824,4/21/2026,Delivered,4,FALSE
2865,63,14480,5/7/2026,Delivered,3.9,FALSE
2866,90,19146,4/19/2026,Delivered,4.9,FALSE
2867,185,9356,5/10/2026,Failed,,FALSE
2868,90,20539,5/6/2026,Failed,,FALSE
2869,185,9999,4/29/2026,Delivered,3.9,FALSE
2870,166,4072,5/4/2026,Failed,,FALSE
2871,133,18571,4/16/2026,Failed,,FALSE
2872,77,6859,4/24/2026,Delivered,4.2,FALSE
2873,56,15673,4/25/2026,Delivered,4.4,FALSE
2874,214,16747,4/30/2026,Delivered,3.9,FALSE
2875,192,13174,5/11/2026,Failed,,FALSE
2876,191,13414,4/22/2026,Delivered,4.4,FALSE
2877,70,5069,5/3/2026,Delivered,4,TRUE
2878,149,9269,5/9/2026,Delivered,5,TRUE
2879,118,20393,5/5/2026,Delivered,4.1,FALSE
2880,39,16724,4/23/2026,Delivered,3.8,TRUE
2881,36,11300,5/6/2026,Delivered,4.6,FALSE
2882,163,7318,4/15/2026,Delivered,4,FALSE
2883,16,8155,4/24/2026,Delivered,4.7,FALSE
2884,192,11105,5/3/2026,Delivered,5,FALSE
2885,162,4051,5/12/2026,Delivered,4.8,FALSE
2886,9,11440,4/22/2026,Delivered,4.3,FALSE
2887,45,17038,4/27/2026,Delivered,4.2,FALSE
2888,118,10817,5/11/2026,Delivered,4.6,TRUE
2889,179,6626,4/22/2026,Failed,,FALSE
2890,56,19659,5/4/2026,Delivered,4.4,TRUE
2891,80,11874,5/12/2026,Delivered,4.3,FALSE
2892,48,5105,4/24/2026,Delivered,4.4,TRUE
2893,61,11441,4/21/2026,Delivered,4.1,FALSE
2894,53,11671,5/4/2026,Delivered,4.7,TRUE
2895,150,5175,4/29/2026,Failed,,FALSE
2896,88,15597,5/7/2026,Failed,,FALSE
2897,193,19549,4/26/2026,Failed,,TRUE
2898,79,6888,4/20/2026,Delivered,4.9,TRUE
2899,10,18058,5/8/2026,Failed,,TRUE
2900,65,21757,4/29/2026,Delivered,4.1,FALSE
2901,107,13397,5/14/2026,Delivered,4.8,FALSE
2902,146,18390,5/14/2026,Failed,,FALSE
2903,22,14209,5/10/2026,Delivered,4.9,FALSE
2904,74,18575,4/16/2026,Delivered,5,TRUE
2905,6,6684,4/19/2026,Delivered,4.7,FALSE
2906,236,13970,4/17/2026,Delivered,4.4,FALSE
2907,56,5952,4/18/2026,Delivered,4.1,TRUE
2908,249,8895,4/15/2026,Delivered,1.6,FALSE
2909,170,14174,4/14/2026,Delivered,4.3,FALSE
2910,176,7533,4/17/2026,Delivered,3.9,FALSE
2911,97,10424,4/30/2026,Delivered,4.4,FALSE
2912,123,21235,4/18/2026,Delivered,3.9,FALSE
2913,42,8163,4/29/2026,Delivered,4.4,FALSE
2914,151,21927,5/1/2026,Delivered,4.6,FALSE
2915,155,11943,4/24/2026,Delivered,4.7,FALSE
2916,65,10676,4/21/2026,Delivered,3.8,FALSE
2917,166,11364,4/24/2026,Delivered,4.9,TRUE
2918,31,10135,4/29/2026,Delivered,3.9,FALSE
2919,73,18240,4/17/2026,Delivered,4.4,FALSE
2920,81,13739,5/2/2026,Delivered,4.8,TRUE
2921,64,18323,4/29/2026,Delivered,3.9,FALSE
2922,164,8128,5/12/2026,Delivered,4.3,FALSE
2923,100,20824,5/6/2026,Failed,,FALSE
2924,12,17300,5/7/2026,Delivered,4,FALSE
2925,48,8216,4/30/2026,Delivered,4,FALSE
2926,62,7558,4/23/2026,Delivered,3.9,TRUE
2927,128,8061,4/28/2026,Delivered,3.9,FALSE
2928,210,7675,4/29/2026,Failed,,FALSE
2929,193,11773,4/19/2026,Delivered,4.4,FALSE
2930,7,7085,5/11/2026,Delivered,4.6,FALSE
2931,120,5953,4/22/2026,Delivered,3.9,FALSE
2932,119,5952,4/21/2026,Delivered,4.1,FALSE
2933,147,16847,4/22/2026,Delivered,4,TRUE
2934,168,13591,5/4/2026,Delivered,4.3,TRUE
2935,172,19060,4/20/2026,Failed,,FALSE
2936,91,8684,5/10/2026,Delivered,4,FALSE
2937,86,10759,5/4/2026,Failed,,FALSE
2938,164,6076,4/22/2026,Delivered,4.1,FALSE
2939,197,13604,5/11/2026,Delivered,4.3,TRUE
2940,183,14452,5/11/2026,Delivered,4.4,FALSE
2941,153,19764,5/7/2026,Delivered,4.9,FALSE
2942,144,19449,4/28/2026,Delivered,4.4,FALSE
2943,28,10104,4/26/2026,Delivered,4.1,FALSE
2944,155,6451,4/20/2026,Delivered,4.3,FALSE
2945,61,6515,4/21/2026,Delivered,4.4,FALSE
2946,176,11962,5/6/2026,Failed,,FALSE
2947,221,17683,4/19/2026,Delivered,3.5,TRUE
2948,97,4539,4/16/2026,Delivered,4.7,FALSE
2949,194,4436,4/21/2026,Delivered,4.2,FALSE
2950,233,17360,5/3/2026,Delivered,4.6,FALSE
2951,137,21156,5/7/2026,Delivered,4.7,TRUE
2952,153,15656,5/2/2026,Delivered,4.7,FALSE
2953,102,9631,5/7/2026,Delivered,4.7,FALSE
2954,76,6867,4/22/2026,Delivered,4.1,TRUE
2955,148,20385,4/15/2026,Delivered,4,FALSE
2956,234,9202,5/12/2026,Delivered,4.3,FALSE
2957,16,13129,5/2/2026,Failed,,FALSE
2958,17,14786,5/5/2026,Delivered,4.9,FALSE
2959,109,10216,5/12/2026,Delivered,4.2,FALSE
2960,146,8951,5/12/2026,Delivered,4.3,TRUE
2961,39,8244,4/23/2026,Delivered,4.4,FALSE
2962,93,10652,5/6/2026,Delivered,4.2,FALSE
2963,51,18133,4/15/2026,Failed,,FALSE
2964,156,16857,5/8/2026,Failed,,FALSE
2965,116,7743,5/12/2026,Failed,,TRUE
2966,174,10391,5/1/2026,Delivered,4,FALSE
2967,22,8821,5/1/2026,Delivered,4.8,FALSE
2968,74,19028,4/18/2026,Delivered,4.1,FALSE
2969,218,8656,5/2/2026,Failed,,TRUE
2970,155,21072,4/17/2026,Failed,,FALSE
2971,146,7489,4/23/2026,Delivered,4.3,FALSE
2972,71,6788,4/21/2026,Delivered,4.6,FALSE
2973,174,16202,4/29/2026,Delivered,4.3,FALSE
2974,48,4373,5/3/2026,Failed,,FALSE
2975,106,17000,4/21/2026,Failed,,FALSE
2976,33,9573,4/19/2026,Delivered,4.4,FALSE
2977,16,18797,4/24/2026,Delivered,4,TRUE
2978,231,10726,4/30/2026,Delivered,4,FALSE
2979,241,8123,4/28/2026,Delivered,4.5,FALSE
2980,56,9289,4/18/2026,Delivered,4.4,FALSE
2981,89,11401,5/1/2026,Delivered,4.4,FALSE
2982,150,13094,5/13/2026,Delivered,4.7,FALSE
2983,106,8346,5/8/2026,Delivered,4.2,FALSE
2984,42,12382,4/15/2026,Delivered,3.8,FALSE
2985,193,15503,5/13/2026,Delivered,4,FALSE
2986,64,7761,5/4/2026,Delivered,4.8,FALSE
2987,75,14568,4/22/2026,Delivered,4.7,TRUE
2988,257,6545,5/2/2026,Delivered,1.1,TRUE
2989,169,12185,4/26/2026,Failed,,FALSE
2990,154,4870,4/23/2026,Delivered,4.5,FALSE
2991,178,16218,5/9/2026,Failed,,FALSE
2992,42,11290,4/28/2026,Delivered,3.8,FALSE
2993,116,19387,5/9/2026,Delivered,4.9,FALSE
2994,172,17704,4/15/2026,Failed,,FALSE
2995,112,5716,5/8/2026,Failed,,FALSE
2996,8,20407,4/29/2026,Delivered,5,FALSE
2997,13,14550,4/22/2026,Delivered,3.9,TRUE
2998,40,19077,4/17/2026,Delivered,4.6,FALSE
2999,96,12501,4/26/2026,Failed,,FALSE
3000,214,9106,4/29/2026,Failed,,TRUE
3001,211,20343,4/27/2026,Delivered,3.5,FALSE
3002,112,10622,5/6/2026,Delivered,4.9,FALSE
3003,26,9602,5/5/2026,Delivered,4.8,FALSE
3004,180,17894,4/30/2026,Delivered,4.4,FALSE
3005,67,8164,4/16/2026,Failed,,FALSE
3006,12,14558,4/27/2026,Failed,,FALSE
3007,52,18669,5/6/2026,Delivered,4.5,FALSE
3008,143,6662,4/18/2026,Delivered,4.1,TRUE
3009,97,11529,4/30/2026,Delivered,4.9,FALSE
3010,195,17428,5/11/2026,Delivered,4.4,FALSE
3011,117,20932,4/16/2026,Delivered,4.6,FALSE
3012,238,18257,4/20/2026,Delivered,4.9,TRUE
3013,122,11837,4/15/2026,Delivered,3.9,FALSE
3014,40,11677,5/12/2026,Delivered,4.9,FALSE
3015,20,13365,4/15/2026,Delivered,4.3,FALSE
3016,171,5591,4/29/2026,Delivered,4,TRUE
